CompleteName	FileID	FileName	DataCategory	DataType	ProjectID	CaseID	SampleID	SampleType	paired	MTHFD2_expression
134ed67a-8123-416e-bb4a-d2bc883dcbbe/2e941d7e-cb3d-429b-aeff-328325ec6120.FPKM.txt.gz	134ed67a-8123-416e-bb4a-d2bc883dcbbe	2e941d7e-cb3d-429b-aeff-328325ec6120.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-D8-A27N	TCGA-D8-A27N-01A	Primary Tumor	unpaired	6.926501367059678
24537c7f-78ea-4010-83f3-d0ab01cee015/39ff3181-ab7a-4143-b23f-0d5ab109ff86.FPKM.txt.gz	24537c7f-78ea-4010-83f3-d0ab01cee015	39ff3181-ab7a-4143-b23f-0d5ab109ff86.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A7-A4SD	TCGA-A7-A4SD-01A	Primary Tumor	unpaired	5.892099022411178
e6e059de-beca-4e4b-9b1a-b2e4c54a4309/9350b57b-9f7b-43c6-a42b-9ddae857af0a.FPKM.txt.gz	e6e059de-beca-4e4b-9b1a-b2e4c54a4309	9350b57b-9f7b-43c6-a42b-9ddae857af0a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A7-A4SC	TCGA-A7-A4SC-01A	Primary Tumor	unpaired	3.989873653649428
7c4aeee1-c362-46fb-b3d6-15812f26cd04/15f84276-f2b1-42fe-af09-229a77b9ba1a.FPKM.txt.gz	7c4aeee1-c362-46fb-b3d6-15812f26cd04	15f84276-f2b1-42fe-af09-229a77b9ba1a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-GM-A3NW	TCGA-GM-A3NW-01A	Primary Tumor	unpaired	5.433957931839618
1bbc7144-703f-41c3-8cf6-11aa0a1d9713/f288f879-8851-4adb-aff3-90c19dcf8b8c.FPKM.txt.gz	1bbc7144-703f-41c3-8cf6-11aa0a1d9713	f288f879-8851-4adb-aff3-90c19dcf8b8c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A0CW	TCGA-A2-A0CW-01A	Primary Tumor	unpaired	7.0367355316854026
b59b9e0a-6e61-4fda-8177-ef849d17bffd/ba08bef5-b401-4327-8923-bd5cfe44bb11.FPKM.txt.gz	b59b9e0a-6e61-4fda-8177-ef849d17bffd	ba08bef5-b401-4327-8923-bd5cfe44bb11.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A248	TCGA-E9-A248-01A	Primary Tumor	unpaired	7.155647718229351
d08541d5-41a6-41c0-af66-aa8c301c120f/e4e0ed55-a9f4-4978-9aa5-7a6f892ebb53.FPKM.txt.gz	d08541d5-41a6-41c0-af66-aa8c301c120f	e4e0ed55-a9f4-4978-9aa5-7a6f892ebb53.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-LL-A50Y	TCGA-LL-A50Y-01A	Primary Tumor	unpaired	4.594484937913526
92cdd867-a142-4465-8e91-72d34bcfd269/b5086d62-fa3b-41ad-b0dc-e7c45b726bf7.FPKM.txt.gz	92cdd867-a142-4465-8e91-72d34bcfd269	b5086d62-fa3b-41ad-b0dc-e7c45b726bf7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A1EW	TCGA-BH-A1EW-01A	Primary Tumor	paired	6.7576591417057275
057010a9-87a8-44fa-b96e-502da90e5ebc/6eff5754-c9e3-402d-a341-63b891dd95d9.FPKM.txt.gz	057010a9-87a8-44fa-b96e-502da90e5ebc	6eff5754-c9e3-402d-a341-63b891dd95d9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A22H	TCGA-E9-A22H-01A	Primary Tumor	unpaired	6.672555128265902
29471e27-ce6a-4081-8002-83c64177ae1d/b4824c2d-fed2-4fad-bf6f-797119546006.FPKM.txt.gz	29471e27-ce6a-4081-8002-83c64177ae1d	b4824c2d-fed2-4fad-bf6f-797119546006.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-B6-A0X4	TCGA-B6-A0X4-01A	Primary Tumor	unpaired	6.001917255900045
2260deae-7b78-4a7b-8ee4-5068cb91fc7c/9d92a96c-a177-469d-b306-5f53aa2fa634.FPKM.txt.gz	2260deae-7b78-4a7b-8ee4-5068cb91fc7c	9d92a96c-a177-469d-b306-5f53aa2fa634.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A3X8	TCGA-E9-A3X8-01A	Primary Tumor	unpaired	3.988043152754049
c5f0870e-e501-4318-967a-c0bd9e4507b5/3b187f2d-fa67-46a4-ad60-0d26375a9632.FPKM.txt.gz	c5f0870e-e501-4318-967a-c0bd9e4507b5	3b187f2d-fa67-46a4-ad60-0d26375a9632.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A25D	TCGA-A2-A25D-01A	Primary Tumor	unpaired	6.4216648277018455
d5e5965a-efd0-482e-9f61-cab3cad1cb01/762e3c02-fbce-4778-8d79-8fa732fd399e.FPKM.txt.gz	d5e5965a-efd0-482e-9f61-cab3cad1cb01	762e3c02-fbce-4778-8d79-8fa732fd399e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AC-A5XS	TCGA-AC-A5XS-01A	Primary Tumor	unpaired	6.438160883248542
70d4a3e7-47c5-4a48-97f2-bc8e8497c633/a526094a-eada-4f8e-a73a-12761c1f25b3.FPKM.txt.gz	70d4a3e7-47c5-4a48-97f2-bc8e8497c633	a526094a-eada-4f8e-a73a-12761c1f25b3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A8-A083	TCGA-A8-A083-01A	Primary Tumor	unpaired	5.712087293035367
c54c5330-80a6-40d8-8a8d-4499f916b8c9/1e7b2b3b-f84d-42b2-b991-42d44f10340b.FPKM.txt.gz	c54c5330-80a6-40d8-8a8d-4499f916b8c9	1e7b2b3b-f84d-42b2-b991-42d44f10340b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AC-A2BM	TCGA-AC-A2BM-01A	Primary Tumor	unpaired	4.918485523379373
e336c823-e7dc-4c2d-b134-b9a9ffbc1348/891fa657-fa9c-46b3-b751-e337d88e08ae.FPKM.txt.gz	e336c823-e7dc-4c2d-b134-b9a9ffbc1348	891fa657-fa9c-46b3-b751-e337d88e08ae.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A18J	TCGA-BH-A18J-11A	Solid Tissue Normal	paired	4.9277108376186645
848df680-4b79-48e3-8fd8-c53cedc32af1/98591c77-f3ae-47ba-94ea-a15cff8a2102.FPKM.txt.gz	848df680-4b79-48e3-8fd8-c53cedc32af1	98591c77-f3ae-47ba-94ea-a15cff8a2102.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A8-A07L	TCGA-A8-A07L-01A	Primary Tumor	unpaired	6.32854270860249
bfd5a673-0b6e-443b-9245-36d71c79426c/db630aab-54b5-4729-852a-aec20152be99.FPKM.txt.gz	bfd5a673-0b6e-443b-9245-36d71c79426c	db630aab-54b5-4729-852a-aec20152be99.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A1FU	TCGA-BH-A1FU-11A	Solid Tissue Normal	paired	5.177347942025895
82caa657-8c3a-4dee-977e-13478e8c9902/036e2fc1-c001-40d5-98c4-28bd121b9554.FPKM.txt.gz	82caa657-8c3a-4dee-977e-13478e8c9902	036e2fc1-c001-40d5-98c4-28bd121b9554.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-EW-A1P8	TCGA-EW-A1P8-01A	Primary Tumor	unpaired	5.858535536482405
1ed23e1f-2706-4f60-a49a-13aeb401323b/e58d8f68-0808-4a7b-b6b5-65d90c82875d.FPKM.txt.gz	1ed23e1f-2706-4f60-a49a-13aeb401323b	e58d8f68-0808-4a7b-b6b5-65d90c82875d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0EA	TCGA-BH-A0EA-01A	Primary Tumor	unpaired	4.937854431522993
accb24e3-56ab-4b52-ac31-67ff8e1d102c/ca223822-8759-42a7-8058-ccd90a02320f.FPKM.txt.gz	accb24e3-56ab-4b52-ac31-67ff8e1d102c	ca223822-8759-42a7-8058-ccd90a02320f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AC-A62Y	TCGA-AC-A62Y-01A	Primary Tumor	unpaired	6.303268274618785
83483ade-03e1-4963-8877-03fbb11e7707/bcae978c-e9b1-4c7a-8691-caf718db5b3a.FPKM.txt.gz	83483ade-03e1-4963-8877-03fbb11e7707	bcae978c-e9b1-4c7a-8691-caf718db5b3a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-EW-A1P7	TCGA-EW-A1P7-01A	Primary Tumor	unpaired	5.641027586723957
8ff93aa7-5874-4f73-8cb9-0953ac4c4c42/a763a168-2e72-45e5-a96f-387a4825e84e.FPKM.txt.gz	8ff93aa7-5874-4f73-8cb9-0953ac4c4c42	a763a168-2e72-45e5-a96f-387a4825e84e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AQ-A04H	TCGA-AQ-A04H-01B	Primary Tumor	unpaired	5.824680166646262
cae3acf1-a34b-420a-a894-6df75cc04551/669cf849-aa91-4d4a-b08d-7c10baf81d15.FPKM.txt.gz	cae3acf1-a34b-420a-a894-6df75cc04551	669cf849-aa91-4d4a-b08d-7c10baf81d15.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A6R9	TCGA-BH-A6R9-01A	Primary Tumor	unpaired	5.163249741631833
ac52fdb5-9bcf-46bb-b9df-25b888188c80/9bb09b83-b276-4402-a02e-3c0c6e054e18.FPKM.txt.gz	ac52fdb5-9bcf-46bb-b9df-25b888188c80	9bb09b83-b276-4402-a02e-3c0c6e054e18.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A156	TCGA-E2-A156-01A	Primary Tumor	unpaired	5.592860220312164
ac121172-d49f-4287-b4ad-acbb234ca148/d8a963cd-8c5d-4b31-86bc-ecaf7e74b456.FPKM.txt.gz	ac121172-d49f-4287-b4ad-acbb234ca148	d8a963cd-8c5d-4b31-86bc-ecaf7e74b456.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A1F8	TCGA-BH-A1F8-11B	Solid Tissue Normal	paired	4.822311638930742
e40e36e8-ceb0-44bd-88bd-b60c879b5f64/8247ad98-4681-438c-880e-ff2a89b5a094.FPKM.txt.gz	e40e36e8-ceb0-44bd-88bd-b60c879b5f64	8247ad98-4681-438c-880e-ff2a89b5a094.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A1N8	TCGA-E9-A1N8-01A	Primary Tumor	unpaired	7.265897940336397
f0077b01-6892-4847-b810-2f1efab068d3/4a557993-a2f2-44eb-8dff-1541628b0f88.FPKM.txt.gz	f0077b01-6892-4847-b810-2f1efab068d3	4a557993-a2f2-44eb-8dff-1541628b0f88.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-D8-A1XT	TCGA-D8-A1XT-01A	Primary Tumor	unpaired	6.049455072842576
a3c1b6c8-2e3c-4375-9fb7-8d9b8fe6d4d2/c6e9cad6-fa27-439a-a5eb-eab1bc1c6a71.FPKM.txt.gz	a3c1b6c8-2e3c-4375-9fb7-8d9b8fe6d4d2	c6e9cad6-fa27-439a-a5eb-eab1bc1c6a71.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AC-A2FO	TCGA-AC-A2FO-01A	Primary Tumor	unpaired	5.722769861883319
07760e89-4791-43e2-82d3-412e9af5cfc3/aa47670a-4c3f-468a-b2d3-9d7b1d60845e.FPKM.txt.gz	07760e89-4791-43e2-82d3-412e9af5cfc3	aa47670a-4c3f-468a-b2d3-9d7b1d60845e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A0ET	TCGA-A2-A0ET-01A	Primary Tumor	unpaired	5.696113532917917
d981f15f-3580-45c7-a40d-6276a4890a33/54fd8129-1f2c-458b-bafd-fc76ea2538cc.FPKM.txt.gz	d981f15f-3580-45c7-a40d-6276a4890a33	54fd8129-1f2c-458b-bafd-fc76ea2538cc.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A8-A07P	TCGA-A8-A07P-01A	Primary Tumor	unpaired	5.947844217582802
5fe56962-6755-4415-941f-1e0d987dbf72/8e5a3c88-35f5-4620-86d7-53c014a2687b.FPKM.txt.gz	5fe56962-6755-4415-941f-1e0d987dbf72	8e5a3c88-35f5-4620-86d7-53c014a2687b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AR-A24S	TCGA-AR-A24S-01A	Primary Tumor	unpaired	6.914326867928133
4a9a08a8-1ea6-4260-ab56-883efb01b83d/6a979027-8bef-430c-bf09-67b3e8882482.FPKM.txt.gz	4a9a08a8-1ea6-4260-ab56-883efb01b83d	6a979027-8bef-430c-bf09-67b3e8882482.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AO-A03O	TCGA-AO-A03O-01A	Primary Tumor	unpaired	8.496896978650117
9f60cf35-f571-4c14-9f53-f31b4e025edf/cf169f96-4fcd-4cc7-bea7-97a9a259b78a.FPKM.txt.gz	9f60cf35-f571-4c14-9f53-f31b4e025edf	cf169f96-4fcd-4cc7-bea7-97a9a259b78a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0EB	TCGA-BH-A0EB-01A	Primary Tumor	unpaired	5.248686885639504
10a4cc2b-1c2d-4f6c-8990-a1a02855b94c/a49d3393-5854-4181-95d5-47d587f7009b.FPKM.txt.gz	10a4cc2b-1c2d-4f6c-8990-a1a02855b94c	a49d3393-5854-4181-95d5-47d587f7009b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-B6-A1KF	TCGA-B6-A1KF-01A	Primary Tumor	unpaired	7.002343071434139
1d0fba2a-cb7b-467b-9305-40868e615df7/c04e8467-956e-4daa-a1eb-dec235aa58e0.FPKM.txt.gz	1d0fba2a-cb7b-467b-9305-40868e615df7	c04e8467-956e-4daa-a1eb-dec235aa58e0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0E7	TCGA-BH-A0E7-01A	Primary Tumor	unpaired	5.598157850137312
8225ae02-3c0b-4039-9c58-755b8e22090a/720b9121-0bc4-4ff8-8a36-f146fea4da3c.FPKM.txt.gz	8225ae02-3c0b-4039-9c58-755b8e22090a	720b9121-0bc4-4ff8-8a36-f146fea4da3c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A3KD	TCGA-A2-A3KD-01A	Primary Tumor	unpaired	6.106602828187925
62bf623d-24b6-45bf-b99a-91f6aae9773e/cf1a1478-68c1-431b-86cb-c4ddb105accf.FPKM.txt.gz	62bf623d-24b6-45bf-b99a-91f6aae9773e	cf1a1478-68c1-431b-86cb-c4ddb105accf.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AO-A12A	TCGA-AO-A12A-01A	Primary Tumor	unpaired	5.948828959969892
0276de7f-98a7-40af-99ec-716d6fd57405/a8e5861f-e86c-473d-8ff7-5630532b3c61.FPKM.txt.gz	0276de7f-98a7-40af-99ec-716d6fd57405	a8e5861f-e86c-473d-8ff7-5630532b3c61.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-C8-A3M8	TCGA-C8-A3M8-01A	Primary Tumor	unpaired	4.779315499199208
ad3b3339-8a4a-4a58-8439-7b82544acec8/b938ae4d-f9cc-42d2-bcf4-5dc14e8fb372.FPKM.txt.gz	ad3b3339-8a4a-4a58-8439-7b82544acec8	b938ae4d-f9cc-42d2-bcf4-5dc14e8fb372.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AR-A2LH	TCGA-AR-A2LH-01A	Primary Tumor	unpaired	6.175478457894842
dcc09019-f4d7-45e2-ac35-08d474d643cf/43c99312-8f57-4a49-a030-450bafc13d2a.FPKM.txt.gz	dcc09019-f4d7-45e2-ac35-08d474d643cf	43c99312-8f57-4a49-a030-450bafc13d2a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-D8-A1XG	TCGA-D8-A1XG-01A	Primary Tumor	unpaired	6.158110670022317
316c7b7b-f675-47fe-aacf-efb166011a6e/2eeb46a1-0422-4a77-b58d-3b7d57d51b44.FPKM.txt.gz	316c7b7b-f675-47fe-aacf-efb166011a6e	2eeb46a1-0422-4a77-b58d-3b7d57d51b44.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0H5	TCGA-BH-A0H5-11A	Solid Tissue Normal	paired	4.967534019675668
53e2c23a-055c-4a95-ac6d-baf6cdc7c6a3/f4a128be-6910-49c3-9f0c-b6bd702ab7ce.FPKM.txt.gz	53e2c23a-055c-4a95-ac6d-baf6cdc7c6a3	f4a128be-6910-49c3-9f0c-b6bd702ab7ce.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0B3	TCGA-BH-A0B3-11B	Solid Tissue Normal	paired	5.4435965732712095
c9fd90a9-24fd-417a-b058-2d6a695b2426/40d9de72-e2ee-4bd1-9c1f-b5a6df9ce3e1.FPKM.txt.gz	c9fd90a9-24fd-417a-b058-2d6a695b2426	40d9de72-e2ee-4bd1-9c1f-b5a6df9ce3e1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A8-A09V	TCGA-A8-A09V-01A	Primary Tumor	unpaired	5.891307754724847
3b02595b-9747-4f4b-8268-4b0f1d2a8b2c/71c9e9d3-9276-468c-a3a0-053880a75511.FPKM.txt.gz	3b02595b-9747-4f4b-8268-4b0f1d2a8b2c	71c9e9d3-9276-468c-a3a0-053880a75511.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A1FD	TCGA-BH-A1FD-01A	Primary Tumor	paired	7.609383086123008
355799b0-5a25-4557-b0d2-83fc929e6d4a/d6238304-f96f-40ab-8d2c-d426a5e1ecf0.FPKM.txt.gz	355799b0-5a25-4557-b0d2-83fc929e6d4a	d6238304-f96f-40ab-8d2c-d426a5e1ecf0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A0CU	TCGA-A2-A0CU-01A	Primary Tumor	unpaired	5.027127863107388
902f5a3d-2e4c-4772-bb58-d4fb7c643f22/56b1cfde-d0f9-472f-bb70-f1fd1f6fa7a4.FPKM.txt.gz	902f5a3d-2e4c-4772-bb58-d4fb7c643f22	56b1cfde-d0f9-472f-bb70-f1fd1f6fa7a4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A42U	TCGA-BH-A42U-01A	Primary Tumor	unpaired	4.864197340625779
ba97be52-eb36-4008-8313-68d5d1e37f9b/99b406a3-0ef1-4486-99a5-22a751aa5e1d.FPKM.txt.gz	ba97be52-eb36-4008-8313-68d5d1e37f9b	99b406a3-0ef1-4486-99a5-22a751aa5e1d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-2683	TCGA-A6-2683-11A	Solid Tissue Normal	paired	4.207946514611728
1a7ab72c-ccbe-4ffe-b43d-d8570cb62c0b/2eb058b5-5b46-4568-b362-e7e2332babda.FPKM.txt.gz	1a7ab72c-ccbe-4ffe-b43d-d8570cb62c0b	2eb058b5-5b46-4568-b362-e7e2332babda.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-CM-4746	TCGA-CM-4746-01A	Primary Tumor	unpaired	6.154693733386932
9e2fe29a-36b0-4ec8-a0b8-7b445de27c08/d5c8759b-0dc1-4057-b9df-c9aa4a6b2a04.FPKM.txt.gz	9e2fe29a-36b0-4ec8-a0b8-7b445de27c08	d5c8759b-0dc1-4057-b9df-c9aa4a6b2a04.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-DM-A0XD	TCGA-DM-A0XD-01A	Primary Tumor	unpaired	5.39265603290863
5049f8de-e2b0-43e9-a38e-906102afe094/95e726db-5ccc-4836-a2ae-7feaddaf9f1b.FPKM.txt.gz	5049f8de-e2b0-43e9-a38e-906102afe094	95e726db-5ccc-4836-a2ae-7feaddaf9f1b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-2678	TCGA-A6-2678-11A	Solid Tissue Normal	paired	4.076633132025592
7e2a5bb7-93e6-4ef5-b1cb-b7685100810b/464cbc87-fa59-4fc9-8617-b697f3f29b02.FPKM.txt.gz	7e2a5bb7-93e6-4ef5-b1cb-b7685100810b	464cbc87-fa59-4fc9-8617-b697f3f29b02.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3511	TCGA-AA-3511-01A	Primary Tumor	paired	4.732102639508292
8a9e8c7a-27e4-4703-8e4b-e60c632e81eb/3793cde5-8027-46ad-9003-6a9a43076764.FPKM.txt.gz	8a9e8c7a-27e4-4703-8e4b-e60c632e81eb	3793cde5-8027-46ad-9003-6a9a43076764.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3655	TCGA-AA-3655-11A	Solid Tissue Normal	paired	4.719897288376635
8339376d-33ea-42d5-8457-2624947e8741/667dfd86-8611-411a-89ce-1de8b6089a20.FPKM.txt.gz	8339376d-33ea-42d5-8457-2624947e8741	667dfd86-8611-411a-89ce-1de8b6089a20.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-A01K	TCGA-AA-A01K-01A	Primary Tumor	unpaired	5.843261987777646
7307bf95-13d1-49de-9080-026d61a79505/b1a7e378-a07b-4434-8a5d-d4756b7d523c.FPKM.txt.gz	7307bf95-13d1-49de-9080-026d61a79505	b1a7e378-a07b-4434-8a5d-d4756b7d523c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-6650	TCGA-A6-6650-01B	Primary Tumor	unpaired	5.632210333652897
2242861d-29f6-4c85-be2d-938eab19e760/2d5fbcf8-4347-4787-b04d-e84c88316776.FPKM.txt.gz	2242861d-29f6-4c85-be2d-938eab19e760	2d5fbcf8-4347-4787-b04d-e84c88316776.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-F4-6461	TCGA-F4-6461-01A	Primary Tumor	unpaired	5.9194038686279855
791424fa-78f1-42c1-af61-c3a9409e7aac/17510ea6-0c97-4bd0-94a4-63dd76e5b7c7.FPKM.txt.gz	791424fa-78f1-42c1-af61-c3a9409e7aac	17510ea6-0c97-4bd0-94a4-63dd76e5b7c7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3979	TCGA-AA-3979-01A	Primary Tumor	unpaired	6.880482446775533
9b329b94-39cf-4f7d-ab2e-e62cb3fbbc29/52e5f11b-9a73-4535-9e4d-720fe8feca0a.FPKM.txt.gz	9b329b94-39cf-4f7d-ab2e-e62cb3fbbc29	52e5f11b-9a73-4535-9e4d-720fe8feca0a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3527	TCGA-AA-3527-11A	Solid Tissue Normal	paired	4.189659109209762
fc1d89e8-178f-4afd-acb9-2e84eb4e5165/e5b468e1-f932-497d-8045-e75588701aac.FPKM.txt.gz	fc1d89e8-178f-4afd-acb9-2e84eb4e5165	e5b468e1-f932-497d-8045-e75588701aac.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-G4-6317	TCGA-G4-6317-01A	Primary Tumor	unpaired	6.884229970912311
bbefd02d-cb5c-44f5-a614-af97392d2ec5/a1677081-1019-45b1-be7c-420ba066a421.FPKM.txt.gz	bbefd02d-cb5c-44f5-a614-af97392d2ec5	a1677081-1019-45b1-be7c-420ba066a421.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3517	TCGA-AA-3517-11A	Solid Tissue Normal	paired	3.8280339990865024
22de0d17-b8d1-49ff-8119-cc96b59753be/5ff1be40-73fe-4cd2-9b58-4be53fdf8292.FPKM.txt.gz	22de0d17-b8d1-49ff-8119-cc96b59753be	5ff1be40-73fe-4cd2-9b58-4be53fdf8292.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3673	TCGA-AA-3673-01A	Primary Tumor	unpaired	5.926094684334302
c1c418e6-66c9-4854-9529-a21862e713dc/a9557455-b007-4c38-88d2-8e72379e0e18.FPKM.txt.gz	c1c418e6-66c9-4854-9529-a21862e713dc	a9557455-b007-4c38-88d2-8e72379e0e18.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3968	TCGA-AA-3968-01A	Primary Tumor	unpaired	5.662069498965101
aa509806-c68a-4a33-b67b-aee85c6a1c80/ca75e00b-f5e2-4904-a53b-36a1314e8e86.FPKM.txt.gz	aa509806-c68a-4a33-b67b-aee85c6a1c80	ca75e00b-f5e2-4904-a53b-36a1314e8e86.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-CM-5349	TCGA-CM-5349-01A	Primary Tumor	unpaired	4.904171561467588
3b201cd5-6f7e-4b04-af9c-cf545b359969/eb2347cc-da91-4f84-a56f-ebc759d22915.FPKM.txt.gz	3b201cd5-6f7e-4b04-af9c-cf545b359969	eb2347cc-da91-4f84-a56f-ebc759d22915.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-F4-6809	TCGA-F4-6809-01A	Primary Tumor	unpaired	5.387969316713619
f8068e5e-752c-4652-a251-aa35ed6fe250/564daa81-cfef-45b6-94a0-3249b2724d9b.FPKM.txt.gz	f8068e5e-752c-4652-a251-aa35ed6fe250	564daa81-cfef-45b6-94a0-3249b2724d9b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3506	TCGA-AA-3506-01A	Primary Tumor	unpaired	6.038555859857527
c9e3919f-e490-4dc3-abe9-becef06ba142/b7b21fe3-2e21-4282-a707-da3c69a4453b.FPKM.txt.gz	c9e3919f-e490-4dc3-abe9-becef06ba142	b7b21fe3-2e21-4282-a707-da3c69a4453b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-A567	TCGA-A6-A567-01A	Primary Tumor	unpaired	5.403001777198081
